# detid average_r2s y_intercept_low_hits slope_low_hits y_intercept_high_hits slope_high_hits
420246606 3823.35348943 126.077493309 1.83135963476 130.975480131 1.83136518979
419710058 1497.30175542 -70.772320186 1.59149334879 -75.184075577 1.59149281539
419710054 1497.56917979 -53.2494875085 0.999998903261 -56.5690043492 1.00000235404
419710050 1521.01160964 -44.4691245144 0.628341155587 -47.2411488375 0.628337336143
419730454 3358.18113865 87.6714832387 -1.17084142342 91.286247592 -1.17085551606
419730450 3351.7259459 108.973400553 -1.63185743712 113.467198038 -1.63188711426
411608222 3998.33205185 -88.3560125378 0.999994614733 -91.6762166697 1.00001140281
419730458 3358.81022415 74.8787841669 -0.854079544036 77.9656325008 -0.854082110203
411608226 4065.60566878 -104.254772485 1.33585226482 -108.171429739 1.33585071564
411329662 2220.81826631 -158.619423286 3.29651823699 -166.706553794 3.29654816944
411329666 2254.47192899 -469.774980144 10.1533278373 -493.714975646 10.1531779861
411591686 2198.47166786 469.765737452 -10.1531279302 493.707116674 -10.1530130416
420770978 3754.53468811 -100.825783044 1.33584510365 -104.741689371 1.33582914724
411571242 642.30020657 153.734791484 6.31378357788 168.737879526 6.31373212031
411571246 640.389758286 -153.736137086 -6.31384158599 -168.738526219 -6.31375623404
419722246 2483.87493484 563.124522227 -11.4298769061 590.094545298 -11.4306404546
411341962 3325.3361192 -66.7786606928 0.6127951767 -69.5318411173 0.612806324956
419996694 4059.57903222 104.254582596 -1.33584824864 108.170626718 -1.33583514178
411341966 3404.83036259 -74.878978922 0.854084798796 -77.9659804069 0.854090804388
411591758 2215.93810804 -97.6784443533 -1.8708687912 -102.657954641 -1.87087397235
411591754 2222.95614664 -158.621300043 -3.29656000595 -166.705315591 -3.29652153227
420504666 3197.7287176 -236.612194766 -4.16534135979 -246.665647307 -4.16531860069
411591750 2235.8161558 -469.778890733 -10.1534143633 -493.708842033 -10.1530504101
411346002 4055.12755009 178.781838755 2.68113086678 185.495016323 2.68107350557
411321450 1494.36268779 -70.7720979184 1.59148663495 -75.1835352464 1.59147638046
411321454 1515.39762584 -114.003187897 2.85781574971 -121.111208404 2.85785225061
420504662 3189.69488325 -703.99240018 -12.7059966839 -733.961280792 -12.7069239498
411321458 1517.47669897 -336.30046105 8.87539219293 -357.268679659 8.87549277905
412357662 1256.43116655 34.2549969776 -0.112673506771 36.6170276926 -0.112671126029
411346006 4049.68928889 293.926210172 4.59701962956 304.939379356 4.59655679392
419988630 3051.1389631 -103.715987967 1.63187429623 -108.206418529 1.63183575365
412357666 1241.22363701 34.2549909604 0.112675433496 36.6170500811 0.112672435902
420504654 3176.23885282 236.610250335 4.16530492965 246.669093877 4.16537941153
420238350 2792.32314574 122.456675599 -2.14451865686 128.010578517 -2.14451718491
420496490 2264.40912485 -48.3432039939 -0.26794533173 -50.7732881159 -0.267951617384
420238354 2773.23656616 90.2276250034 -1.42815815898 94.3195091052 -1.42815043252
420496494 2281.03421941 -46.8743816729 -0.0874919306836 -49.2305382676 -0.0874877749499
420238358 2796.45977707 73.1888435381 -1.00000512713 76.5081 -1.0
419996682 3984.09546768 293.913836187 -4.59681559957 304.972840149 -4.59708466776
420758654 2264.92665814 -57.0054768004 0.700214711193 -59.8707197117 0.700207972064
420766778 3182.7661631 64.7817620377 0.612801740976 67.5345417905 0.612799207535
411341894 3379.64244342 108.973011898 1.63184933697 113.465273865 1.63184924693
411341890 3407.7423757 87.6722809098 1.17085940988 91.2860265918 1.1708507246
420766770 3188.52824019 56.8050881623 0.240083176256 59.2189097968 0.240077247016
419976218 1804.30928184 46.4716551284 -0.534513968449 49.1330677987 -0.534511211458
411341898 3385.59780387 148.787459141 2.41422308897 154.920731629 2.41421850742
420496478 2306.00666617 -66.0379533652 -0.999994958733 -69.3574040722 -0.999995684382
420230210 1952.12352423 438.630460587 10.1532907426 462.560449428 10.1529111468
419701838 910.70179281 -29.2569915123 0.131650423708 -31.6244486142 0.131653575192
420496474 2296.34200713 -81.4115264802 -1.42813529522 -85.5046018472 -1.42815799444
419980346 2232.47230709 97.6784594066 1.87086841144 102.658749991 1.87089312158
419980342 2229.48168293 72.5814158524 1.21849746595 76.2815847574 1.21850453032
419722258 2535.10104305 85.5689857254 -1.42815077789 89.6611211709 -1.42814848437
420246570 3834.39540848 61.8357372164 -0.217536981741 64.2378880705 -0.217540275003
419976314 1770.58724413 -86.94220136 1.87086736794 -91.9214549205 1.87086712738
412116006 3146.89023212 56.8050115244 -0.240077939986 59.2190228518 -0.240086222846
419976310 1774.52046352 -64.6039141893 1.21850342855 -68.3035304418 1.21849447864
412116002 3179.38345261 59.7865026374 -0.414215902249 62.3272808666 -0.414222517795
419734686 4130.7680088 -88.356819145 1.00001195215 -91.6760202563 1.00000725207
419734682 4059.41129186 -78.0439299762 0.74859349708 -80.9755111985 0.748582363978
420758658 2292.96721596 -66.0383905717 1.00000848149 -69.3574160544 0.999996182045
420766802 3141.25381246 704.020111818 12.7064999257 733.911613677 12.706057786
420746346 1258.56288351 -63.9803782836 1.59149132266 -68.3923189444 1.59149776329
420766806 3170.29700322 -703.979435152 -12.7057617378 -733.919555276 -12.706196533
420746342 1254.35908005 -48.1392537244 0.999999325816 -51.4587630386 1.00000210719
420492310 1956.38444494 55.6173629567 -0.820678937314 58.6538450774 -0.820680216534
419988566 3073.44777566 -690.639098392 -12.7052649066 -720.631221802 -12.7066547539
420492314 1978.64933034 48.7489141003 -0.53450572212 51.4105865047 -0.534515271287
419988562 3056.18157274 690.732458275 12.7069968499 720.608448948 12.7062459428
412374078 2836.79534323 90.2271071248 1.42814563204 94.319395727 1.42814723879
412370002 2266.61228358 -180.420767138 -3.73207873249 -189.489564833 -3.73207543766
412374074 2816.89616821 73.1885264835 0.999996184723 76.5079808632 0.999996792407
412370006 2297.74744676 -110.492243488 -2.14450896074 -116.045879276 -2.14450190991
412374070 2806.50774678 63.1776628539 0.70020425573 66.0430831125 0.700204427918
412357718 1256.00726706 -34.2549808692 -0.112671314952 -36.6170377122 -0.112673694065
412357710 1253.63940015 -40.2014874768 -0.628339664371 -42.9736160711 -0.6283418163
412357714 1247.67103547 -36.063363516 -0.349916012475 -38.5501030647 -0.34991474971
419976222 1792.85876141 42.8284807153 -0.303347379018 45.2813203537 -0.30334819093
419976226 1778.50902928 41.1826101601 -0.0984918511681 43.5411505796 -0.0984896293791
412378126 3181.42067533 144.33767753 -2.41422116434 150.470263699 -2.41420289597
420500538 2819.27102709 73.188370505 0.999992154 76.5081 1.0
412378122 3180.79307467 236.612214937 -4.16534159204 246.663559745 -4.16528217264
420500534 2791.75661751 63.1780379591 0.700216158091 66.0432468325 0.700209998824
420504678 3194.40131885 -85.0497231655 -1.17084498272 -88.6643314552 -1.1708557453
420500530 2817.54265277 57.1022306228 0.46630742588 59.6921184525 0.466309701365
420226090 1532.81748854 44.8406840537 0.628340798243 47.6127811935 0.628341306843
420754546 1954.51213789 -55.6174555978 0.820682573811 -58.6537306206 0.8206762755
411587606 1774.19444776 53.0191573717 -0.820681354789 56.0555021288 -0.820678837109
420504722 3166.51173112 -85.0499086678 1.17084946153 -88.663749569 1.17084250663
411587602 1782.60406448 64.6037738157 -1.21849843476 68.3039306727 -1.21850654917
420504698 3220.50078434 -55.4063131738 -0.0787038317558 -57.7607649252 -0.0787049517844
420222018 1242.34586327 -103.063246435 -2.85783869485 -110.169822437 -2.85783466741
412369986 2275.77422882 110.490961115 2.14447842188 116.045268584 2.14448864051
419963982 908.625445853 -29.2569900762 0.131649992696 -31.6244400095 0.131652156118
412369982 2297.12771725 81.4118521614 1.42814405272 85.504031753 1.42814328258
420504690 3208.72300634 -59.7864521401 -0.414211928651 -62.3270344567 -0.414211952014
420222010 1251.055852 304.018209652 8.87515016559 324.987450248 8.87530621339
420504694 3190.80517056 -56.8050694268 -0.240081602224 -59.2189183574 -0.240077818487
420222014 1242.45638725 -304.01850673 -8.87515913335 -324.983696937 -8.87520407303
411595914 2522.25403923 -116.134948319 2.14453017607 -121.688549168 2.14452316901
412120202 3782.77449666 -60.5769143786 0.0715167558128 -62.9301407236 0.0715215299671
411595910 2545.99780968 -85.5690751716 1.42815300468 -89.6616185129 1.42815960544
412120206 3733.04298273 -61.8357557881 0.217537755801 -64.2377884243 0.217534212119
411604118 3353.04375949 -108.972605259 1.63184115117 -113.465183249 1.63184854955
420508754 3803.79872444 172.898927808 2.68107208408 179.61715697 2.68110202465
420762674 2817.58447821 57.1021654533 0.466304353898 59.6920122963 0.466304750001
411604114 3351.72035652 -87.6720148336 1.17085342174 -91.2854814649 1.17083875766
411595918 2558.75580131 -189.629900795 3.73201289854 -198.699491709 3.73202819847
420762670 2798.55931624 53.5777210794 0.267942106793 56.007850426 0.267950739158
411604110 3366.77954061 -74.8787297421 0.854078263909 -77.9657131381 0.854083670418
412378238 3217.5351816 -55.4063039995 0.0787028709857 -57.760734772 0.0786992684132
412378230 3263.01720552 -56.8050033298 -0.240074440219 -59.2189219704 -0.240078182335
412378234 3226.0151666 -55.4063347105 -0.0787066193551 -57.760756602 -0.0787013639191
420246650 3813.42529656 -68.8437437569 -0.546045576593 -71.5180169706 -0.546043864671
420242570 3184.93128128 -64.7816904978 0.612799419034 -67.5347341202 0.612805148393
420246654 3781.62856242 -64.4886378952 -0.372981114368 -66.9936941776 -0.372976991726
420242574 3162.91829858 -72.6397099383 0.854086747496 -75.7262907448 0.854081521085
420246658 3761.41337476 -61.8357512161 -0.217536850253 -64.2377300837 -0.217529128381
420242578 3228.55580169 -85.0504753558 1.17086241431 -88.6637720725 1.17084285287
419705862 1159.16875659 250.085325691 -7.59565523642 268.077479092 -7.59593715171
411837494 1528.63045516 114.957010525 2.857851732 122.064008018 2.85785791858
419705866 1149.41020984 85.300033348 -2.41419723416 91.4343169224 -2.41422145865
411837490 1538.25370501 71.3635481636 1.5914903587 75.7754184485 1.59149373584
419984446 2530.49400849 85.5690750958 1.42815309239 89.6609680932 1.42814480748
411837498 1508.11595132 339.107269283 8.8753084714 360.074864234 8.87540158344
420496470 2323.09129582 -110.491508832 -2.14449168922 -116.046516575 -2.14451678804
420770970 3807.97319222 -75.477067811 0.748587557617 -78.4089202261 0.748583498549
412120114 3822.88419386 60.5769749234 0.0715245338778 62.9301413454 0.0715201410577
412120110 3771.59020286 60.5769170483 -0.0715185531342 62.9301423072 -0.0715227918307
419992722 3358.66370939 -87.6716981218 1.17084691227 -91.2859901719 1.17084975587
419992726 3402.51348461 -108.973568025 1.63186105368 -113.465627186 1.63185636788
412120118 3809.62329082 61.8357091317 0.217533987128 64.2378249907 0.217534753426
411608094 4001.77351163 78.0436161115 -0.748585448195 80.9757035866 -0.74858715996
411608090 4034.05308384 88.3563036383 -1.00000093005 91.6760187005 -1.0000074464
420762662 2827.52391447 51.9498888021 -0.0874913058631 54.3060570725 -0.0874908169665
411333638 2565.20293277 563.120932716 -11.429796383 590.052433928 -11.4298188437
411608098 3973.39143997 71.1847183147 -0.546042551608 73.8592546622 -0.546048883483
411849734 2823.43409675 593.767041925 -11.4296104029 620.705621991 -11.4297650852
419968062 1154.17669925 -53.6219663503 -1.3032174903 -57.4776850877 -1.30321899257
411849738 2775.56463805 199.956810954 -3.73208348665 209.02714159 -3.73211091909
419984530 2568.28947556 -563.133285566 11.4300534895 -590.046053752 11.4296916398
411845638 2310.82312341 535.749131333 -11.4294673168 562.710444445 -11.4301116729
419709994 1479.53641939 44.4691527014 0.628341836808 47.2412131985 0.628340123878
419964002 915.818602764 -222.227575386 7.59570558167 -240.208993101 7.59567122917
411595866 2575.15661975 -85.5689204864 -1.42814885309 -89.6609297099 -1.42814313894
419709998 1479.37983412 53.2494858367 0.999998696377 56.5687323761 0.999991789674
412111906 2786.6248034 53.5777681067 -0.267945569585 56.0077886862 -0.267947148295
411608162 4001.52747165 -293.922534139 -4.59695927083 -304.956670857 -4.59682838922
411608166 4058.16786968 -178.775848927 -2.68102839427 -185.500687877 -2.68116774732
411599910 3078.75991161 55.7307486935 -0.240078550766 58.1445904204 -0.240074738057
411599914 3064.75825179 54.3584712393 -0.0787035915481 56.7129487862 -0.0787070364328
419709978 1496.9012042 39.8917393602 -0.349918655226 42.37841105 -0.349913798894
412382246 3802.3619484 64.4885381083 -0.372976653251 66.9937620718 -0.372979032047
412382242 3821.52990968 68.843718739 -0.546045498658 71.5180244012 -0.546043532253
419709970 1524.29265557 53.2494010928 -0.999995369215 56.5688292541 -0.999995011069
419709974 1496.31393255 44.469180194 -0.628343187147 47.2412413535 -0.628341586483
411857982 3803.43117661 68.8437949262 0.546047864368 71.5179777286 0.546042209837
411346030 4108.50829778 -104.255442806 -1.33586600837 -108.170400592 -1.33583125022
419714166 1763.17039046 -64.6037605937 1.21849783598 -68.3036489983 1.2184977208
419701778 909.88466442 36.5621020042 -0.767324707117 39.5207581432 -0.767328560314
411857986 3763.24153876 75.4776149923 0.748602043098 78.4094739757 0.748597958097
411346034 4104.45322906 -88.3555090346 -0.999983293952 -91.6756655134 -0.999999752646
419714162 1762.01676468 -53.019238951 0.820685120105 -56.0553435236 0.820673349124
411575394 909.036886096 -222.230246171 7.59580008975 -240.210792873 7.59572900964
411346038 4070.54413631 -78.0441661888 -0.748600067014 -80.9757170329 -0.74858769737
419701770 916.410597179 75.7981255277 -2.41421282149 81.9315617659 -2.4142088566
411575390 901.010443343 -75.7978462244 2.41420205138 -81.9316384967 2.4142117008
419701774 925.522625166 47.648719211 -1.30322586779 51.5043568555 -1.30322312006
411313226 911.300326445 -29.2569989994 -0.131652199228 -31.6244562395 -0.131653018291
411325514 1804.32493811 -141.186647379 -3.2965603653 -149.272043184 -3.29654846045
419730594 3389.58098646 -725.672982261 12.7056090914 -755.57826341 12.7054492068
411313222 916.185675635 -31.3966256947 -0.414213722285 -33.9372395849 -0.414215597605
411325510 1774.60696789 -418.142979523 -10.1533892731 -442.076378009 -10.1530663802
411841638 1969.36701931 -43.2008185388 0.0984907110575 -45.5593807427 0.0984933036742
419988574 3071.99435351 -141.608048282 -2.41422230251 -147.741455066 -2.41421919544
411841634 1927.78038132 -43.2008217914 -0.0984915048968 -45.5593664983 -0.0984893548871
411325518 1786.77446787 -86.9422784183 -1.8708691759 -91.9206210063 -1.87084576438
411841630 1963.19556049 -44.9273542193 -0.303346515223 -47.3801279922 -0.303343580766
411845706 2293.9513048 535.752763573 11.4295429734 562.700609546 11.4299099
419705882 1156.96353541 32.9247642861 -0.131650616581 35.29224334 -0.131655470533
411845702 2300.18151583 180.42126821 3.73209205503 189.489007899 3.73206440723
419705886 1151.67795971 32.9247852944 0.131654817739 35.292231476 0.131653209955
412361826 1517.20171742 -44.8407358144 0.62834373819 -47.6127704065 0.628341165143
412103718 1922.83625112 43.2008284021 0.0984903267932 45.5593869879 0.0984924470509
412361822 1542.81470827 -40.2250060105 0.349915646988 -42.7117152131 0.349913006175
412103710 1962.95303996 44.9273414837 -0.303345019489 47.3802099474 -0.30334956021
412103714 1928.36991374 43.2008230907 -0.0984908078938 45.559388628 -0.0984937032395
411853854 3181.91431276 64.7815357218 -0.61279412558 67.5344665018 -0.61279687987
419718214 2235.51693362 -469.754905935 -10.1528904662 -493.719999234 -10.1532807351
419996754 4104.11476944 178.775273569 2.68101782669 185.494668909 2.68106732905
411853850 3184.50899348 72.6394766021 -0.854080407389 75.7263070743 -0.854081911244
419718210 2199.26127721 469.772667657 10.1532740555 493.701001862 10.1528869971
419996750 4038.93750924 130.363996664 1.83134495489 135.262563378 1.83136135476
420234310 2292.95179036 180.419053411 3.73204048547 189.486418781 3.73200990567
420230166 1956.31524239 55.6173389931 -0.820678683566 58.6536600742 -0.820673797505
411853858 3197.90049102 59.786277821 -0.414203787433 62.3269694485 -0.414209272032
419718218 2250.89470058 -158.62128003 -3.29656087367 -166.706279008 -3.29654158808
419996758 4073.48203336 293.930007216 4.59708125564 304.954669663 4.59679791875
419730462 3348.66667161 66.7788728362 -0.612802689207 69.5317492762 -0.612802726475
419730466 3327.27793098 61.6296300216 -0.414216748544 64.1702756154 -0.414218348448
411833394 1244.75945623 63.9802263397 1.59148678812 68.3921509167 1.59149215257
411608238 4055.23603998 -293.921154713 4.59693654668 -304.965161411 4.5969630617
411833390 1240.4810076 48.1392557818 0.999999362407 51.458764639 1.00000203764
411608230 4074.26791552 -130.364657182 1.83135668438 -135.263216945 1.83137326143
411833398 1247.1127141 103.064278681 2.85787042396 110.170023222 2.85784088325
411608234 4081.09912508 -178.779173367 2.68108456329 -185.494976871 2.68107326445
420770962 3752.31079217 -64.4885334915 0.372976175847 -66.9938961018 0.372985433522
420770966 3784.48526511 -68.8436878259 0.546043755531 -71.5179408992 0.546040791701
411571278 645.775356804 -52.9732272045 1.96261427208 -58.1433400709 1.96261281041
411571274 644.828823227 -34.0107635721 0.999995537931 -37.3302961577 1.00000046734
411571270 637.019121891 -26.9911672721 0.509525887881 -29.6254918094 0.509526071434
411591762 2193.10895155 -72.5813833354 -1.21849673732 -76.2818417544 -1.2185109667
411341954 3409.59184651 -58.5561962848 0.240077461988 -60.9701379342 0.24008145404
411591766 2219.52187192 -59.5662283919 -0.820679338521 -62.6025515944 -0.820675365897
411341950 3359.19416198 -57.1143574236 0.0787010752209 -59.4688188681 0.0787019214143
420226162 1546.45365886 -339.106988428 8.87530147389 -360.078142999 8.87548375225
411341958 3372.45051755 -61.6295565434 0.414212700172 -64.1700957415 0.414210216943
411853986 3164.46263171 -703.986880413 12.7058956014 -733.918761929 12.7061854753
411853982 3147.40468901 -236.61014552 4.16530273184 -246.659298454 4.16520579796
411321426 1505.07544083 -39.8917382935 -0.349919309823 -42.3784627867 -0.349917335406
411321422 1521.06124209 -44.4691309745 -0.628340704655 -47.2412849276 -0.62834368869
411591782 2242.53670363 -46.2680993374 0.0984906878962 -48.6266278081 0.0984864906071
411591786 2227.13864253 -48.1172166032 0.303347048112 -50.5700359514 0.303347821541
412357670 1242.32271998 36.0633740808 0.349917421224 38.5501100807 0.349916179998
412357674 1246.12114257 40.2014899828 0.628339930547 42.9736002636 0.628341320395
412357678 1244.03037194 48.1392769368 1.00000016593 51.4587 1.0
420770898 3813.1006577 172.899082021 2.68107544433 179.617318033 2.68110463509
420238366 2810.40565334 57.1022874658 -0.466309987904 59.6920596351 -0.46630669783
420496486 2277.91619581 -51.5233696098 -0.466309416638 -54.1132436373 -0.466310097895
419722342 2524.37812752 -54.1540282141 -0.466303474065 -56.7439420369 -0.466306894175
420238362 2767.90711295 63.1778826138 -0.700211201075 66.043283738 -0.700210821742
420496482 2322.90244073 -57.0052274313 -0.700205078823 -59.870750517 -0.70020965003
419722346 2542.79746692 -50.8116223067 -0.26794572027 -53.2416741677 -0.26795030398
420226082 1524.97918353 38.2079432725 0.112673330829 40.5699974803 0.112674941145
419980358 2229.95123924 -469.746677754 -10.1527101856 -493.695562302 -10.1527733648
420488286 1546.1700138 -40.2249829488 0.349913921353 -42.7117353041 0.349914957379
420508738 3782.21113492 75.4773989092 0.748596845771 78.4093399234 0.748594447848
419980350 2255.45933789 158.620149006 3.29653467928 166.70699801 3.29655798659
419980354 2235.23470744 469.77287112 10.1532828844 493.741123164 10.1537199429
420758562 2276.135319 48.3432811669 -0.267951366653 50.7733110995 -0.267952021048
419734690 4091.07119346 -104.253751206 1.33583198174 -108.17115708 1.33584531731
419734694 4088.21929044 -130.3665821 1.83139110354 -135.263091202 1.83137052683
419959830 643.771275497 24.3490800433 -0.158385717101 26.7255405301 -0.158385954349
419734698 4050.32184214 -178.778913328 2.68108022996 -185.495905058 2.68108897547
420746350 1234.46589048 -103.063313829 2.85784047539 -110.170051509 2.85784130892
420746354 1227.17592713 -304.02153202 8.87524940163 -324.986599049 8.8752836582
420766838 3151.63085566 -56.8050612129 -0.240081675902 -59.2188713314 -0.240075597349
420766834 3197.20871521 -59.7863778639 -0.414208165206 -62.3270242507 -0.414211679656
420766830 3203.13280529 -64.7816647955 -0.612798749231 -67.5344007368 -0.612794706053
412374062 2816.22174287 53.577810978 0.26794745952 56.0078032447 0.267948256148
420492366 1948.31560403 -91.2034628971 -1.8708806262 -96.1823846663 -1.87087211259
412374066 2825.87755367 57.1022574339 0.466308016809 59.6920162069 0.466304439199
412370038 2284.53246908 -48.3432344124 0.267947466637 -50.773251592 0.267948996922
412370034 2277.8895887 -46.8743805893 0.0874901367917 -49.2305287037 0.0874850153274
412370030 2305.53489185 -46.8743799266 -0.0874907254929 -49.2305262972 -0.087488305498
420226086 1537.71551878 40.2250113582 0.3499166069 42.7117332965 0.349914136891
420508698 3771.68867704 85.4504196985 -0.999998818137 88.7699 -1.0
412357702 1238.20596558 -63.9800571515 -1.59148066475 -68.3918652922 -1.59148268399
420508694 3765.78627939 100.825921062 -1.33584780423 104.742618599 -1.3358467441
412357706 1257.75410833 -48.1392609243 -0.999999626481 -51.4587044035 -1.00000006496
420508690 3768.92762842 126.076295923 -1.83133741814 130.976711321 -1.83138822116
419976238 1793.3231664 46.4715490702 0.534508267657 49.1330323193 0.534509588568
419976230 1771.61210335 41.1826058415 0.0984899510611 43.5411775174 0.0984956843978
412116106 3220.75971859 -64.7818141812 0.61280397292 -67.5345930408 0.612800860734
419992654 3363.73990992 243.906425387 4.16534044321 253.962716897 4.16536737738
419976234 1796.58091925 42.8284611985 0.303345899684 45.2812841115 0.303346122059
412116102 3173.43874135 -59.7865103405 0.41421575963 -62.3270228303 0.414212092572
411579430 1154.04429344 41.1457722759 0.767329149483 44.1042227348 0.767323386917
412378134 3154.96914831 85.0495558647 -1.17084124948 88.6644328502 -1.17085872588
411579434 1142.09710393 53.6222261314 1.30322840825 57.477644739 1.30321783424
412378130 3213.78254342 105.713770175 -1.63184267426 110.206117858 -1.63184540288
420221962 1257.92713103 103.063867222 -2.85785842777 110.170295416 -2.85784808271
411579438 1149.5717005 85.300836177 2.41422298047 91.4342678143 2.41421951397
412378138 3193.68538092 72.6398009678 -0.854089430563 75.7262180223 -0.854079869514
411587610 1803.51572882 46.4715780382 -0.534509567773 49.1330800385 -0.534512085374
411837554 1529.49300625 -339.127847422 8.87585437559 -360.067502461 8.8752145717
411587614 1783.06536986 42.8284712813 -0.303346574228 45.2813488956 -0.303351302993
420754478 1956.96361646 48.7489486 0.534507588352 51.4104312094 0.534508350572
411837550 1534.45025473 -114.956810752 2.85784661104 -122.062599245 2.85782161369
411587618 1772.01161602 41.1826106031 -0.0984932820044 43.5411674625 -0.0984937899711
420221966 1237.82140875 63.9805354761 -1.59149720725 68.3920137348 -1.59148791679
412369994 2267.78814973 535.748419763 11.4294485878 562.716819578 11.4302374822
412369990 2293.28579813 180.419249375 3.73204466795 189.487548082 3.73203271006
419992638 3390.26841017 74.8786166036 0.854074804972 77.9656166124 0.854081418385
420504682 3136.58146327 -72.6395794582 -0.854082910809 -75.72608444 -0.854075749035
420222026 1231.38733397 -48.1393670218 -1.00000432221 -51.4587769508 -1.00000256441
420504686 3189.31729444 -64.7815351883 -0.61279443141 -67.5344257637 -0.612794961728
420222022 1241.3151967 -63.9804625336 -1.5914945498 -68.3923129599 -1.59149750135
412369998 2295.80093644 -535.786186485 -11.4302589837 -562.698475585 -11.4298670773
419959834 638.942378066 24.3490807602 0.158384002921 26.725536251 0.158384997731
412120214 3796.36873627 -68.8435168742 0.546037506196 -71.5179960711 0.546042480289
412099622 1547.85146824 40.2249672902 0.349913813716 42.7117741731 0.349917727173
411604102 3389.91431217 -61.6295401849 0.414212190454 -64.1703001359 0.414219653126
419992714 3360.87971693 -66.7786610192 0.612795263133 -69.5315226372 0.612795423867
412120210 3782.91116818 -64.4886983088 0.372984124426 -66.9938041376 0.372981389086
411604106 3408.22092246 -66.7786695427 0.612796010617 -69.531731875 0.612803043131
420762666 2822.47404545 51.9498970611 0.0874894878392 54.3060293944 0.0874854389307
412120218 3820.49579394 -75.4771691067 0.748589749932 -78.4092469489 0.748592020194
419988578 3077.28629983 -103.715403521 -1.63186181885 -108.206988011 -1.63184718942
419992658 3385.12000812 725.721161954 12.7064555623 755.610962388 12.7059986363
412378222 3201.20052468 -64.7819516567 -0.612808671633 -67.5345316092 -0.612799204219
412378226 3141.32099499 -59.7864265039 -0.414211604896 -62.3269682859 -0.414208630369
420246666 3798.32167615 -60.5769278294 0.0715200847819 -62.9301462033 0.071521954978
420242566 3202.54758832 -59.7863140448 0.414206534906 -62.3270017425 0.414211118999
420246662 3786.35123944 -60.5769372486 -0.0715216684326 -62.9301575634 -0.0715250403317
420242562 3162.567451 -56.8050307611 0.240078448364 -59.21893872 0.240079317735
419705874 1154.07460691 41.1457391708 -0.767327760439 44.104247282 -0.76732457829
419705870 1127.01375582 53.6220655319 -1.30322204635 57.478091224 -1.30323446447
420754466 1966.82424744 43.2008265066 -0.0984925475802 45.5593986333 -0.0984928763216
419705878 1164.03684355 35.332640946 -0.414213325909 37.873278848 -0.41421751158
419718250 2243.06828652 -48.1172087199 0.303346847806 -50.5700148373 0.303346300084
419697730 635.795763663 -24.3490788959 0.158384540511 -26.7255416674 0.158385111001
412120102 3758.7169448 64.4886240026 -0.372981134096 66.993663686 -0.372975266067
412120106 3832.28798441 61.8357553977 -0.217538627746 64.2378223628 -0.217535014875
420762710 2813.20312191 -122.454951861 -2.14448178964 -128.008953963 -2.14448381512
419718254 2270.70243256 -52.210322846 0.534515938936 -54.8716687679 0.53451065023
420762714 2821.92620053 -90.2271270259 -1.42814614349 -94.3194691315 -1.42814903916
419992718 3383.18200401 -74.8787683246 0.854079135986 -77.965615899 0.854081062151
420762718 2820.83729796 -73.1885999378 -0.999997990275 -76.5081 -1.0
419697734 632.530493751 -26.9911469625 0.509524188164 -29.6254370312 0.509521625391
419992710 3343.96652617 -61.6295881163 0.414214236625 -64.1700830303 0.414209525365
411595786 2538.5497287 189.630080002 -3.73201647193 198.699447257 -3.73202712644
419968018 1142.81916803 41.1457128153 -0.767326282268 44.1042936445 -0.767325901946
411595782 2549.65348811 563.139281982 -11.430174906 590.072595835 -11.4302135379
419968014 1156.13315533 53.6221060228 -1.30322382775 57.4778852853 -1.30322635261
419968010 1142.65233416 85.3005727775 -2.41421489091 91.4335034937 -2.41419553165
411595890 2494.06111044 -49.2677502472 0.0874831280132 -51.6239449413 0.0874927896649
419709986 1482.17199942 37.8913543847 0.112674013056 40.2533992252 0.112673859634
411595894 2532.57539041 -50.8116758535 0.267949375158 -53.2417035271 0.267952553444
419709982 1491.0899067 37.8913404939 -0.112670258714 40.2534154955 -0.11267307905
411595898 2537.73684232 -54.1541103456 0.466307076583 -56.7440447197 0.466310663387
412111970 2792.60100438 -63.1780323915 -0.700216393997 -66.0433575135 -0.700213434162
411608154 4039.20183611 875.755071522 13.9814584252 908.703089324 13.9821812686
411608150 4077.52246616 293.917192518 4.59687000681 304.960860312 4.59689484685
411599966 3070.27035316 -141.605749629 -2.41417507572 -147.740547253 -2.41420138223
411599962 3055.63058003 -232.136738042 -4.16532689207 -242.190291711 -4.16530742496
411333718 2499.15851299 -116.132532154 -2.1444756198 -121.690885294 -2.14457268193
412382254 3788.08890135 60.5769305122 -0.0715180053349 62.9301317294 -0.0715197074339
420234258 2282.17954031 81.411844125 -1.42814403412 85.5044309613 -1.42815370722
412382250 3841.25437053 61.8357484051 -0.217537859722 64.2377838776 -0.217533680005
411333710 2539.77006054 -563.144876486 -11.4302886744 -590.030302124 -11.4293860682
420234250 2291.65773997 180.419557975 -3.73205191156 189.488252329 -3.73204873281
411333714 2534.95367259 -189.630159116 -3.73201743789 -198.70287132 -3.73209675975
420762654 2840.64805033 57.1024731056 -0.466319013824 59.6920476257 -0.466305515243
412382258 3768.50392343 60.5769445725 0.0715206176296 62.9301252437 0.0715140835967
420234254 2308.09505995 110.491290847 -2.14448663366 116.046185078 -2.14450893801
411346022 4030.90855786 -178.777850164 -2.68106274777 -185.49713439 -2.68110843254
